userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content
Marjuna Master,sangat bagus,5,4.2.3,2022-10-29 12:24:58,1.0,1.0,1.0,Positif,sangat bagus
Anak KampoenK,Makin keren,5,4.2.3,2022-01-16 09:37:00,1.0,1.0,1.0,Positif,Makin keren
Sandi Nur Iman,Bguss bngt,5,4.2.3,2022-01-05 22:30:00,1.0,1.0,1.0,Positif,Bguss bngt
Doel Android,Ok Bangetttttts,5,4.2.3,2022-01-01 12:13:00,1.0,1.0,1.0,Positif,Ok Bangetttttts
SOESENO,Nice app,5,4.2.3,2022-01-16 01:56:00,1.0,1.0,1.0,Positif,Nice app
Rizqy Fadry L,Good aplication,5,4.2.3,2022-01-02 04:57:00,1.0,1.0,1.0,Positif,Good aplication
Oha Kusmianto,Luar biasa,5,4.2.3,2022-01-21 10:10:00,1.0,1.0,1.0,Positif,Luar biasa
april_212,Terima kasih,5,4.2.3,2022-01-07 05:00:00,1.0,1.0,1.0,Positif,Terima kasih
Andreas frans sugandi,Perfect aplikasi,5,4.2.3,2022-01-10 07:14:00,1.0,1.0,1.0,Positif,Perfect aplikasi
Saliong Lim,Sangat bagus,5,4.2.3,2022-01-16 02:30:00,1.0,1.0,1.0,Positif,Sangat bagus
Muhsin Mahdi,Keren pokonamah,5,4.2.3,2022-10-29 00:38:54,1.0,1.0,1.0,Positif,Keren pokonamah
Aisyah Cantik,Mantap betul,5,4.2.3,2022-01-01 13:47:00,1.0,1.0,1.0,Positif,Mantap betul
Moch Arifin,Sangat bagus,5,4.2.3,2022-01-10 07:22:00,1.0,1.0,1.0,Positif,Sangat bagus
Barrahakim Hakim,Sngat ngebantu,5,4.2.3,2022-01-19 05:21:00,1.0,1.0,1.0,Positif,Sngat ngebantu
Nurhidayah Umar,Lebih mudah,5,4.2.3,2022-01-28 02:59:00,1.0,1.0,1.0,Positif,Lebih mudah
Pujadi Sugiarto,Its like,5,4.2.3,2022-01-09 08:43:00,1.0,0.0,1.0,Positif,Its like
Nona Lamanepa,Ok pas,4,4.2.3,2022-10-31 07:28:39,1.0,1.0,1.0,Positif,Ok pas
Tonny Klaus,good apk,5,4.2.3,2022-01-01 04:45:00,1.0,1.0,1.0,Positif,good apk
Muhammad Gusnaldi,Teeimakasih banyak,5,4.2.3,2022-12-10 13:17:46,1.0,1.0,1.0,Positif,Teeimakasih banyak
Khiar Khenza,Mantap boss,5,4.2.3,2022-01-13 00:13:00,1.0,1.0,1.0,Positif,Mantap boss
Irma Nanda,Apk mantap,5,4.2.3,2022-01-08 05:56:00,1.0,1.0,1.0,Positif,Apk mantap
Shelo Mitha,Ckup baik,5,4.2.3,2022-01-08 03:32:00,1.0,1.0,1.0,Positif,Ckup baik
amalia waskita,Proses cepat,5,4.2.3,2022-01-18 03:35:00,1.0,1.0,1.0,Positif,Proses cepat
INFO UNIK TENTANG HP DAN ASESORIS,Sangat bagus,5,4.2.3,2022-01-10 09:52:00,1.0,1.0,1.0,Positif,Sangat bagus
Ananto Wahyu Wibowo,Ok banget,5,4.2.3,2022-01-05 02:03:00,1.0,1.0,1.0,Positif,Ok banget
eka Amandar,Semakin moder,5,4.2.3,2022-10-28 15:00:39,1.0,1.0,1.0,Positif,Semakin moder
Alung Zie,Aplikasi Ok,5,4.2.3,2022-01-14 02:44:00,1.0,1.0,1.0,Positif,Aplikasi Ok
Niezha Azh,Puas banget,2,4.2.3,2022-01-16 01:26:00,1.0,1.0,1.0,Positif,Puas banget
Muhammad Iqbal,Sangat baik,5,4.2.3,2023-01-14 14:02:50,1.0,1.0,1.0,Positif,Sangat baik
Irfan Wahyudi,Sangat baik,5,4.2.3,2022-01-19 12:07:00,1.0,1.0,1.0,Positif,Sangat baik
WARKOP NDESO,Oke jg,5,4.2.3,2022-01-21 06:51:00,0.0,1.0,1.0,Positif,Oke jg
Latifah Anisyah,Sangat mudah,5,4.2.3,2022-01-26 10:30:00,1.0,1.0,1.0,Positif,Sangat mudah
Viva Winarti,Sangat bagus,5,4.2.3,2022-01-15 01:46:00,1.0,1.0,1.0,Positif,Sangat bagus
Suep Efendi,Tinggal pakai,4,4.2.3,2022-01-17 17:31:00,1.0,1.0,1.0,Positif,Tinggal pakai
Muhammad Rosadi77,Terima kasih,5,4.2.3,2022-01-03 02:28:00,1.0,1.0,1.0,Positif,Terima kasih
Ricky BMB 006,Sangat puas,5,4.2.3,2022-01-17 12:58:00,1.0,1.0,1.0,Positif,Sangat puas
Aditya Total,Mantep nih,5,4.2.3,2022-01-07 14:35:00,1.0,1.0,1.0,Positif,Mantep nih
Garry Black,Ahhh mantabb,5,4.2.3,2022-01-04 01:35:00,1.0,1.0,1.0,Positif,Ahhh mantabb
Nuzul Adli,Sangat baik,5,4.2.3,2022-12-07 15:50:10,1.0,1.0,1.0,Positif,Sangat baik
SanueKiddrock Van Der Krab,Yes you,4,4.2.3,2022-01-01 05:29:00,1.0,0.0,1.0,Positif,Yes you
Hidayatul Lailiyah,3 dulu ya,3,4.2.3,2022-12-15 02:08:56,-1.0,0.0,0.0,Netral,3 dulu ya
Ainur Rofiq,Sangat bagud,5,4.2.3,2022-01-09 17:06:00,1.0,1.0,1.0,Positif,Sangat bagud
AR sniper,Lebih mudah,5,4.2.3,2022-01-01 00:50:00,1.0,1.0,1.0,Positif,Lebih mudah
Farid Maruf,User frendly,5,4.2.3,2022-01-02 01:06:00,1.0,1.0,1.0,Positif,User frendly
Egi Abraham,Blh lahh,5,4.2.3,2022-12-03 13:58:02,0.0,0.0,1.0,Netral,Blh lahh
Andika Ocem,Ok aja,5,4.2.3,2022-01-01 15:04:00,0.0,1.0,1.0,Positif,Ok aja
Imroatul Kasanah,Cukup puas,5,4.2.3,2022-01-08 04:59:00,0.0,1.0,1.0,Positif,Cukup puas
Najwa Keysha Fathar,Google aplication,5,4.2.3,2022-01-01 06:04:00,0.0,0.0,0.0,Netral,Google aplication
Umi Nengsih,Teope dah,5,4.2.3,2022-01-19 04:07:00,1.0,1.0,1.0,Positif,Teope dah
Eko Prasetyo,Mantap 👍👍,5,4.2.3,2022-01-19 04:34:00,1.0,1.0,1.0,Positif,Mantap 👍👍
Ahmad Murni,Good 👍,5,4.2.3,2022-01-08 09:15:00,1.0,1.0,1.0,Positif,Good 👍
Reza Pahlevi,Terbaik 👍,5,4.2.3,2022-01-05 01:07:00,1.0,1.0,1.0,Positif,Terbaik 👍
Tofa Aremania,Ok 👍,5,4.2.3,2022-01-01 05:19:00,1.0,1.0,1.0,Positif,Ok 👍
Kurniawan Ahmad99,Mantap 👍👍,2,4.2.3,2022-12-28 10:46:31,1.0,1.0,1.0,Positif,Mantap 👍👍
Tri Suci Yuliarni,good👍,5,4.2.3,2022-01-01 15:23:00,1.0,1.0,1.0,Positif,good👍
yunus arasy,Mnteeepp🔥🔥🔥,4,4.2.3,2022-01-04 01:24:00,1.0,1.0,1.0,Positif,Mnteeepp🔥🔥🔥
Boim Stres,Ok.ok👍,5,4.2.3,2022-10-30 08:25:17,1.0,1.0,1.0,Positif,Ok.ok👍
Alinda Tri Wulan Sari Alinda,Mantab...,5,4.2.3,2022-01-05 12:35:00,1.0,1.0,1.0,Positif,Mantab...
Fadil Widiyanto,👍🏽,5,4.2.3,2022-01-04 12:59:00,1.0,1.0,1.0,Positif,👍🏽
Muhammad Sadad,👍🏻,5,4.2.3,2022-01-08 03:35:00,1.0,1.0,1.0,Positif,👍🏻
Ahmad Fa,👍🏻,5,4.2.3,2022-01-08 09:02:00,1.0,1.0,1.0,Positif,👍🏻
Marvel Tangkilisan,👍🏻,5,4.2.3,2022-10-30 00:18:51,1.0,1.0,1.0,Positif,👍🏻
Bayu Febriawan / CV / Transmisi,🙏👏,5,4.2.3,2022-01-24 02:25:00,1.0,1.0,1.0,Positif,🙏👏
Kenzie San Jr,🙏🙏👍,5,4.2.3,2022-01-01 00:30:00,1.0,1.0,1.0,Positif,🙏🙏👍
Arif Rahman Hakim,bagus.....,5,4.2.3,2022-01-07 14:02:00,1.0,1.0,1.0,Positif,bagus.....
Antonius Sujarwadi,Mantab.....,5,4.2.3,2022-01-01 08:00:00,1.0,1.0,1.0,Positif,Mantab.....
Dian Zulkarnaen,Bagus....,5,4.2.3,2022-01-10 10:41:00,1.0,1.0,1.0,Positif,Bagus....
Fachrul Ramawansyah,Baik,5,4.2.3,2022-01-08 07:51:00,1.0,1.0,1.0,Positif,Baik
Riduanmanik Manik,Ok,5,4.2.3,2022-01-08 05:49:00,1.0,1.0,1.0,Positif,Ok
Slamet Riyadi,Terimakasih,5,4.2.3,2022-01-06 01:04:00,1.0,0.0,1.0,Positif,Terimakasih
Muslichahf,Okey,5,4.2.3,2022-01-07 01:37:00,1.0,1.0,1.0,Positif,Okey
Hendratama Hutabarat,Best,5,4.2.3,2022-01-05 05:21:00,1.0,1.0,1.0,Positif,Best
Arief FH,Mantap,5,4.2.3,2022-12-24 10:50:51,1.0,1.0,1.0,Positif,Mantap
Adi Setiadi,Ok,5,4.2.3,2022-01-12 18:28:00,1.0,1.0,1.0,Positif,Ok
Ummi18 Khalidah18,Good,5,4.2.3,2022-01-15 01:54:00,1.0,1.0,1.0,Positif,Good
kulawarga si juju,ok,5,4.2.3,2022-01-03 07:26:00,1.0,1.0,1.0,Positif,ok
Sri Rahayu,Oke,5,4.2.3,2022-01-04 01:53:00,1.0,1.0,1.0,Positif,Oke
I Gede Ranowariga,Good,5,4.2.3,2022-01-13 01:26:00,1.0,1.0,1.0,Positif,Good
Albert Hasibuan,Nice,5,4.2.3,2022-01-05 17:59:00,1.0,1.0,1.0,Positif,Nice
Rudi Hartono Rozi (Achil),istimewa,5,4.2.3,2022-01-20 03:26:00,1.0,1.0,1.0,Positif,istimewa
kasiyan soepiyono,Mantap,5,4.2.3,2022-01-04 01:15:00,1.0,1.0,1.0,Positif,Mantap
Maya sari,Oke,5,4.2.3,2022-10-30 13:42:18,1.0,1.0,1.0,Positif,Oke
Amanah Wireja,Godd,5,4.2.3,2022-01-12 00:05:00,1.0,1.0,1.0,Positif,Godd
Imbuh Hariyadi,Ok,5,4.2.3,2022-01-12 12:13:00,1.0,1.0,1.0,Positif,Ok
Santy Hayashi,Good,5,4.2.3,2022-12-03 03:22:48,1.0,1.0,1.0,Positif,Good
Seena Oneto,Oke,5,4.2.3,2022-01-15 12:18:00,1.0,1.0,1.0,Positif,Oke
Suhir Wati,Baik,5,4.2.3,2022-01-15 05:04:00,1.0,1.0,1.0,Positif,Baik
Ners Ahmad Skep,Mantap,5,4.2.3,2022-01-18 01:51:00,1.0,1.0,1.0,Positif,Mantap
Hera Apriani,Baguuss,5,4.2.3,2022-10-28 06:03:54,1.0,1.0,1.0,Positif,Baguuss
murni123 murni,keren,5,4.2.3,2022-01-03 15:18:00,1.0,1.0,1.0,Positif,keren
Diki Aditia,Ok,5,4.2.3,2022-01-01 04:50:00,1.0,1.0,1.0,Positif,Ok
Harpi Nusanti,Bagus,5,4.2.3,2022-01-17 04:10:00,1.0,1.0,1.0,Positif,Bagus
Septi Artiana,Baik,5,4.2.3,2022-01-01 07:08:00,1.0,1.0,1.0,Positif,Baik
Angga Vigupta,Mantap,5,4.2.3,2022-01-01 01:47:00,1.0,1.0,1.0,Positif,Mantap
H y,Ok,5,4.2.3,2022-01-19 13:56:00,1.0,1.0,1.0,Positif,Ok
Muhammad Imansyah,Ok,5,4.2.3,2022-12-08 02:48:35,1.0,1.0,1.0,Positif,Ok
Putri Utami Murwanisiwi,Mantap,5,4.2.3,2022-01-08 06:25:00,1.0,1.0,1.0,Positif,Mantap
Asriyadi Adi,Good,5,4.2.3,2022-01-10 06:26:00,1.0,1.0,1.0,Positif,Good
Ade Sopian,Mantap,5,4.2.3,2022-01-04 14:56:00,1.0,1.0,1.0,Positif,Mantap
Sri Utami,Ok,5,4.2.3,2022-10-30 03:16:23,1.0,1.0,1.0,Positif,Ok
Bang TR,Keren,5,4.2.3,2022-01-17 05:28:00,1.0,1.0,1.0,Positif,Keren
Rino Ardiyan,Mantap,5,4.2.3,2022-01-17 22:39:00,1.0,1.0,1.0,Positif,Mantap
Nabil Tamam,Bagus,5,4.2.3,2022-01-06 15:36:00,1.0,1.0,1.0,Positif,Bagus
SAMALI ABI AQILLUNA ALDERIS,Good,5,4.2.3,2022-01-14 09:21:00,1.0,1.0,1.0,Positif,Good
Fathur rahman,Mantappp,5,4.2.3,2022-12-06 05:21:53,1.0,1.0,1.0,Positif,Mantappp
Ilham Ilmawan,Siiip,5,4.2.3,2022-01-04 12:58:00,1.0,1.0,1.0,Positif,Siiip
Naufal Sharawy,Nyaman,5,4.2.3,2022-01-18 01:38:00,1.0,1.0,1.0,Positif,Nyaman
Mela Sina,Sempurna,5,4.2.3,2022-01-01 10:21:00,1.0,1.0,1.0,Positif,Sempurna
Royko Fuad,Oke,5,4.2.3,2022-01-01 01:50:00,1.0,1.0,1.0,Positif,Oke
mohamad ramdani,Bagus,5,4.2.3,2022-01-05 12:03:00,1.0,1.0,1.0,Positif,Bagus
Fia Afiati Barokah,Oke,5,4.2.3,2022-12-28 10:05:12,1.0,1.0,1.0,Positif,Oke
MrAdhie13,Membantu,5,4.2.3,2022-01-21 06:51:00,1.0,1.0,1.0,Positif,Membantu
Faridatin Ulfah,Bermanfaat,5,4.2.3,2022-01-17 01:07:00,1.0,1.0,1.0,Positif,Bermanfaat
Faruq bustomi Bustomi,Ok,5,4.2.3,2022-01-15 07:03:00,1.0,1.0,1.0,Positif,Ok
Uneng Sunengsih,Mantap,5,4.2.3,2022-01-14 08:07:00,1.0,1.0,1.0,Positif,Mantap
Nur Yani,Good,5,4.2.3,2022-01-13 01:43:00,1.0,1.0,1.0,Positif,Good
Edi Herianto,Mantap,5,4.2.3,2022-01-10 20:56:00,1.0,1.0,1.0,Positif,Mantap
Novi Dani,Awesome,5,4.2.3,2022-01-13 07:02:00,1.0,1.0,1.0,Positif,Awesome
Sopian Abdullah,Mantabb,5,4.2.3,2022-01-16 01:33:00,1.0,1.0,1.0,Positif,Mantabb
Embun Hati,Mantap,5,4.2.3,2022-01-16 13:21:00,1.0,1.0,1.0,Positif,Mantap
TEUKU RAFA,Ok,5,4.2.3,2022-01-17 04:50:00,1.0,1.0,1.0,Positif,Ok
Didik Rizam,good,5,4.2.3,2022-01-03 10:47:00,1.0,1.0,1.0,Positif,good
Hendri Abdul Azis,ok,5,4.2.3,2022-01-03 02:07:00,1.0,1.0,1.0,Positif,ok
topanmmaulana_,Ok,5,4.2.3,2022-01-08 02:32:00,1.0,1.0,1.0,Positif,Ok
Rusmani,Ok,5,4.2.3,2022-01-03 00:51:00,1.0,1.0,1.0,Positif,Ok
Update Kareba (Media On Line),Mantap,5,4.2.3,2022-01-01 23:36:00,1.0,1.0,1.0,Positif,Mantap
Anisa Firnov,Bagoooosss,5,4.2.3,2022-01-15 13:07:00,1.0,1.0,1.0,Positif,Bagoooosss
Herdy Ansyah,Kokok,5,4.2.3,2022-01-04 13:33:00,1.0,0.0,1.0,Positif,Kokok
Saparuddin Saparuddin,Mantap,5,4.2.3,2022-01-17 13:29:00,1.0,1.0,1.0,Positif,Mantap
bustaman arifin,Bagus,5,4.2.3,2022-01-07 12:09:00,1.0,1.0,1.0,Positif,Bagus
Permainan Hati,Mantap,5,4.2.3,2022-01-05 12:46:00,1.0,1.0,1.0,Positif,Mantap
COKER47 CHANEL,Bagussssssssss,5,4.2.3,2022-01-25 01:56:00,1.0,1.0,1.0,Positif,Bagussssssssss
M. Rofi 'I,Bagus,5,4.2.3,2022-01-03 12:18:00,1.0,1.0,1.0,Positif,Bagus
Angél Ramiréz,Bsgus,5,4.2.3,2022-01-08 05:49:00,1.0,1.0,1.0,Positif,Bsgus
Budi Setiawan,Makasih,5,4.2.3,2022-01-19 18:55:00,1.0,0.0,1.0,Positif,Makasih
Siti Fadhilah,Okeeeeeeeeee,5,4.2.3,2022-01-01 05:18:00,1.0,1.0,1.0,Positif,Okeeeeeeeeee
Imul Kazama14,Mantap,5,4.2.3,2022-12-20 01:03:17,1.0,1.0,1.0,Positif,Mantap
Febrilia Farell,Ok,5,4.2.3,2022-01-20 02:48:00,1.0,1.0,1.0,Positif,Ok
Wilda Aisyah,Nicee,5,4.2.3,2023-01-05 05:25:28,1.0,1.0,1.0,Positif,Nicee
ibrahim basri,Mantap,5,4.2.3,2022-01-03 06:38:00,1.0,1.0,1.0,Positif,Mantap
Barkah Banten,Ok,5,4.2.3,2022-01-14 23:14:00,1.0,1.0,1.0,Positif,Ok
Rehna Insani,Good,5,4.2.3,2022-01-01 04:04:00,1.0,1.0,1.0,Positif,Good
busar budi sartono,Mantap,5,4.2.3,2022-10-28 01:28:02,1.0,1.0,1.0,Positif,Mantap
Faisal Febrima,Mantap,5,4.2.3,2022-01-13 01:48:00,1.0,1.0,1.0,Positif,Mantap
Muhammad Yusuf,Good,5,4.2.3,2022-01-07 13:43:00,1.0,1.0,1.0,Positif,Good
Agustar Rahmat,Bagus,5,4.2.3,2023-01-01 08:13:18,1.0,1.0,1.0,Positif,Bagus
Willeam Ginsa,Recommended,5,4.2.3,2022-01-12 13:18:00,1.0,1.0,1.0,Positif,Recommended
Babun Din,Bagus,5,4.2.3,2022-01-02 05:54:00,1.0,1.0,1.0,Positif,Bagus
Ariieph Twinkle,Ok,5,4.2.3,2022-01-04 07:26:00,1.0,1.0,1.0,Positif,Ok
Mira Rosita,Mantap,5,4.2.3,2022-01-07 05:28:00,1.0,1.0,1.0,Positif,Mantap
Zeelee Ahmad,Good,5,4.2.3,2022-01-13 07:00:00,1.0,1.0,1.0,Positif,Good
Sony Chanel,Mantap,5,4.2.3,2022-01-16 07:37:00,1.0,1.0,1.0,Positif,Mantap
Asha Diki03,Good,5,4.2.3,2022-01-08 14:54:00,1.0,1.0,1.0,Positif,Good
pram channel,Mantap,5,4.2.3,2022-10-30 15:34:59,1.0,1.0,1.0,Positif,Mantap
LAHAGU ASAFATI,Baik,5,4.2.3,2022-01-01 02:25:00,1.0,1.0,1.0,Positif,Baik
Saf RiChannel,Dikonfirmasi,5,4.2.3,2022-01-12 13:32:00,1.0,0.0,1.0,Positif,Dikonfirmasi
Zahrul Fuad,mantap,5,4.2.3,2022-01-03 22:31:00,1.0,1.0,1.0,Positif,mantap
gede pujawan,Good,5,4.2.3,2022-01-07 03:18:00,1.0,1.0,1.0,Positif,Good
Teguh Novianto,Bgus,5,4.2.3,2022-01-08 04:38:00,1.0,1.0,1.0,Positif,Bgus
Semiati Wiyono,Good,5,4.2.3,2022-01-08 13:03:00,1.0,1.0,1.0,Positif,Good
Rheza Chaffur,Bagus,5,4.2.3,2022-01-02 03:42:00,1.0,1.0,1.0,Positif,Bagus
Untung Kuspriyanto,Mantap,5,4.2.3,2022-10-31 04:08:41,1.0,1.0,1.0,Positif,Mantap
Syamsul bahri Paraga,Baik,5,4.2.3,2022-01-05 03:06:00,1.0,1.0,1.0,Positif,Baik
hendra surya lesmana,Mantap,5,4.2.3,2022-01-10 03:29:00,1.0,1.0,1.0,Positif,Mantap
Angga Prayogi,Jos,5,4.2.3,2023-01-16 10:47:36,1.0,1.0,1.0,Positif,Jos
Kuala Kapuas,Alhamdulillah,5,4.2.3,2022-01-07 14:09:00,1.0,0.0,1.0,Positif,Alhamdulillah
SABARUDIN S.Pd.I.,Lengkap,5,4.2.3,2022-01-01 14:40:00,1.0,0.0,1.0,Positif,Lengkap
MARINA RZKYN,Bagus,5,4.2.3,2022-01-18 04:57:00,1.0,1.0,1.0,Positif,Bagus
Agus Timbul s,Good,5,4.2.3,2022-01-29 13:21:00,1.0,1.0,1.0,Positif,Good
Dikson Oberlin,Efektif,5,4.2.3,2022-10-30 18:40:05,1.0,1.0,1.0,Positif,Efektif
DEVDAX. Jr,good,5,4.2.3,2022-01-01 21:33:00,1.0,1.0,1.0,Positif,good
Emi Amriana,oke,5,4.2.3,2022-01-01 03:58:00,1.0,1.0,1.0,Positif,oke
Pahri Harahap,Ok,5,4.2.3,2022-01-09 14:20:00,1.0,1.0,1.0,Positif,Ok
ard ians,ok,5,4.2.3,2022-01-19 12:35:00,1.0,1.0,1.0,Positif,ok
Gilar Wae,Good,5,4.2.3,2022-01-16 14:22:00,1.0,1.0,1.0,Positif,Good
Alkholis Channel,Membantu,5,4.2.3,2023-01-25 10:57:13,1.0,1.0,1.0,Positif,Membantu
Meri Offiani,Mantap,5,4.2.3,2022-01-04 07:10:00,1.0,1.0,1.0,Positif,Mantap
Ronald Robert,Mantap,5,4.2.3,2022-01-21 16:10:00,1.0,1.0,1.0,Positif,Mantap
hemi suhaemi,Mantul,5,4.2.3,2022-01-27 14:08:00,1.0,1.0,1.0,Positif,Mantul
Ari Damayanti,Bagus,5,4.2.3,2022-12-04 09:33:37,1.0,1.0,1.0,Positif,Bagus
Toko Oppo,Bagus,5,4.2.3,2022-01-07 05:29:00,1.0,1.0,1.0,Positif,Bagus
Rhyna Adhy,Mntaphhh,5,4.2.3,2022-01-15 13:09:00,1.0,1.0,1.0,Positif,Mntaphhh
Kayun Heri,Bagus,5,4.2.3,2022-01-04 02:33:00,1.0,1.0,1.0,Positif,Bagus
rifa pradana,Top,5,4.2.3,2022-01-20 17:01:00,1.0,1.0,1.0,Positif,Top
Isyah Bintihasan,Ok,5,4.2.3,2022-01-04 12:05:00,1.0,1.0,1.0,Positif,Ok
Fajrie Kurniawan,Bagus,5,4.2.3,2022-01-28 00:30:00,1.0,1.0,1.0,Positif,Bagus
nabil zakin,Mantap,5,4.2.3,2022-01-18 04:07:00,1.0,1.0,1.0,Positif,Mantap
Ahmad Ihsan,Ajaib,5,4.2.3,2022-01-01 23:58:00,1.0,1.0,1.0,Positif,Ajaib
amin Toyota Bekasi,Top,5,4.2.3,2022-10-28 06:58:25,1.0,1.0,1.0,Positif,Top
Agung Satria barokah,bagus,5,4.2.3,2022-01-02 02:09:00,1.0,1.0,1.0,Positif,bagus
Sahal Ruizt,Mantapp,5,4.2.3,2022-01-04 01:31:00,1.0,1.0,1.0,Positif,Mantapp
Dimas Aby,Ok,5,4.2.3,2022-01-24 00:32:00,1.0,1.0,1.0,Positif,Ok
Angel Alpionita,Bagus,5,4.2.3,2022-01-15 23:46:00,1.0,1.0,1.0,Positif,Bagus
arjun dwipayana,Top,5,4.2.3,2022-01-18 13:23:00,1.0,1.0,1.0,Positif,Top
Emsih Bae,Ok,5,4.2.3,2022-01-01 01:49:00,1.0,1.0,1.0,Positif,Ok
Dicky tirta saputra,Bagus,5,4.2.3,2022-01-14 08:38:00,1.0,1.0,1.0,Positif,Bagus
dedi mahmud,Ok,5,4.2.3,2022-10-29 10:13:51,1.0,1.0,1.0,Positif,Ok
setio sandi,Membantu,5,4.2.3,2022-12-06 08:24:05,1.0,1.0,1.0,Positif,Membantu
Indra Tarigan,mantap,5,4.2.3,2022-01-01 06:33:00,1.0,1.0,1.0,Positif,mantap
Syahrizal Akmal p,Good,5,4.2.3,2022-10-30 14:21:31,1.0,1.0,1.0,Positif,Good
Agnes Arimbi,Ok,5,4.2.3,2022-01-15 03:18:00,1.0,1.0,1.0,Positif,Ok
noureen mafaza,Ok,5,4.2.3,2022-01-16 10:53:00,1.0,1.0,1.0,Positif,Ok
jejak pemimpinku,Ok,5,4.2.3,2023-01-17 03:01:00,1.0,1.0,1.0,Positif,Ok
Firmansyah,Good,5,4.2.3,2022-01-14 06:56:00,1.0,1.0,1.0,Positif,Good
Kayla Zahra,Ok,5,4.2.3,2022-01-15 16:43:00,1.0,1.0,1.0,Positif,Ok
Ery Marga,Ok,5,4.2.3,2022-10-31 05:30:43,1.0,1.0,1.0,Positif,Ok
Agung Kurniawan,Bagus,5,4.2.3,2022-01-23 04:15:00,1.0,1.0,1.0,Positif,Bagus
M. Yusrul Falah,Oke,5,4.2.3,2022-01-09 01:44:00,1.0,1.0,1.0,Positif,Oke
Komarudin Donk,Mantaap,5,4.2.3,2022-01-20 10:01:00,1.0,1.0,1.0,Positif,Mantaap
Utomoahmad59 Ahmad,Bagus,5,4.2.3,2022-01-01 04:52:00,1.0,1.0,1.0,Positif,Bagus
Daniel Aulia,Keren,5,4.2.3,2022-01-14 10:59:00,1.0,1.0,1.0,Positif,Keren
andrea oche,Keren,5,4.2.3,2022-01-15 08:26:00,1.0,1.0,1.0,Positif,Keren
muhammad sutadi,mantapks,5,4.2.3,2022-12-02 07:06:29,1.0,1.0,1.0,Positif,mantapks
Usep Haerul,Praktis,5,4.2.3,2022-01-03 02:34:00,1.0,1.0,1.0,Positif,Praktis
Nurdin udin,Ok,5,4.2.3,2022-01-08 13:33:00,1.0,1.0,1.0,Positif,Ok
Faturohman Cuviz,Good,5,4.2.3,2022-01-14 17:48:00,1.0,1.0,1.0,Positif,Good
Firman Syah,Mantap,5,4.2.3,2022-01-03 02:44:00,1.0,1.0,1.0,Positif,Mantap
muhammad nur arasy,Keren,5,4.2.3,2022-01-04 04:23:00,1.0,1.0,1.0,Positif,Keren
the pattrah,Oke,5,4.2.3,2022-01-09 05:45:00,1.0,1.0,1.0,Positif,Oke
Catur Agus Ginanjar,Bagus,5,4.2.3,2022-01-15 07:04:00,1.0,1.0,1.0,Positif,Bagus
Argon Argon,Ok,5,4.2.3,2022-10-30 12:53:06,1.0,1.0,1.0,Positif,Ok
Aldy Mononege,Mantap,5,4.2.3,2022-01-18 05:42:00,1.0,1.0,1.0,Positif,Mantap
Fani Anggana,Bgus,5,4.2.3,2022-01-02 01:49:00,1.0,1.0,1.0,Positif,Bgus
Tati Taufik,bagus,5,4.2.3,2022-01-08 07:12:00,1.0,1.0,1.0,Positif,bagus
Eka Maryanto,Oke,5,4.2.3,2022-01-04 06:19:00,1.0,1.0,1.0,Positif,Oke
NANANG ARIBOWO,Good,5,4.2.3,2022-01-08 09:30:00,1.0,1.0,1.0,Positif,Good
agus saputra,Mantap,5,4.2.3,2022-01-10 08:45:00,1.0,1.0,1.0,Positif,Mantap
NURMATHIAS NURMATHIAS,Mantap,5,4.2.3,2022-01-01 10:01:00,1.0,1.0,1.0,Positif,Mantap
Evi Selviyana,Good,5,4.2.3,2022-01-14 15:17:00,1.0,1.0,1.0,Positif,Good
Sakura Inuyasa,Mantap,5,4.2.3,2022-01-21 15:50:00,1.0,1.0,1.0,Positif,Mantap
Kostas Demon,Nice,5,4.2.3,2022-10-27 07:47:17,1.0,1.0,1.0,Positif,Nice
Yogi Fahmi Nursamsi,Ok,5,4.2.3,2022-01-01 00:58:00,1.0,1.0,1.0,Positif,Ok
Dhany Prasetyo,Ok,5,4.2.3,2022-01-13 04:19:00,1.0,1.0,1.0,Positif,Ok
Tyar_ Ners,Bagus,5,4.2.3,2022-01-17 23:54:00,1.0,1.0,1.0,Positif,Bagus
MOHAMMAD ASROR AFRIZAL,Siiiplah,5,4.2.3,2022-01-09 05:21:00,1.0,1.0,1.0,Positif,Siiiplah
Rahmat Gandi,Mantap,5,4.2.3,2022-01-01 00:04:00,1.0,1.0,1.0,Positif,Mantap
Ahmad Nur,Bagus,5,4.2.3,2022-01-18 14:07:00,1.0,1.0,1.0,Positif,Bagus
Soni Chandra,Mantap,5,4.2.3,2022-10-28 08:57:17,1.0,1.0,1.0,Positif,Mantap
Su Jono,Alhamdulillah,5,4.2.3,2022-01-05 15:54:00,1.0,1.0,1.0,Positif,Alhamdulillah
Robby S,Goood,5,4.2.3,2022-12-04 05:57:43,1.0,1.0,1.0,Positif,Goood
Nur Kholis,Okayyy,5,4.2.3,2022-01-17 01:39:00,1.0,1.0,1.0,Positif,Okayyy
Khiar Pkp,Bagus,5,4.2.3,2022-01-05 02:09:00,1.0,1.0,1.0,Positif,Bagus
